transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,device_id,ip_address,is_fraud
TXN-0002107,2026-03-02T11:20:15,ACC-00376,ACC-00192,2856.95,UPI,device-0083,103.99.97.93,0
TXN-0002108,2026-03-02T11:21:00,ACC-00486,ACC-00320,892.37,UPI,device-0108,103.66.198.62,0
TXN-0002109,2026-03-02T11:21:45,ACC-00420,ACC-00388,673.17,UPI,device-0110,103.8.24.56,0
TXN-0002110,2026-03-02T11:22:30,ACC-00022,ACC-00288,636.57,CRYPTO,device-0020,103.41.123.87,0
TXN-0002111,2026-03-02T11:23:15,ACC-00118,ACC-00357,1547.36,CRYPTO,device-0086,103.109.127.163,0
TXN-0002112,2026-03-02T11:24:00,ACC-00562,ACC-00107,1847.54,NET_BANKING,device-0013,103.108.124.156,0
TXN-0002113,2026-03-02T11:24:45,ACC-00054,ACC-00434,2768.4,UPI,device-0032,103.47.141.129,0
TXN-0002114,2026-03-02T11:25:30,ACC-00383,ACC-00317,4954.72,CARD,device-0102,103.15.45.105,0
TXN-0002115,2026-03-02T11:26:15,ACC-00080,ACC-00288,1432.45,CRYPTO,device-0081,103.54.162.178,0
TXN-0002116,2026-03-02T11:27:00,ACC-00158,ACC-00610,1565.72,CARD,device-0068,103.128.184.96,0
TXN-0002117,2026-03-02T11:27:45,ACC-00190,ACC-00169,2180.12,UPI,device-0035,103.15.45.105,0
TXN-0002118,2026-03-02T11:28:30,ACC-00197,ACC-00552,266.17,NET_BANKING,device-0083,103.94.82.58,0
TXN-0002119,2026-03-02T11:29:15,ACC-00186,ACC-00397,437.5,NET_BANKING,device-0109,103.130.190.110,0
TXN-0002120,2026-03-02T11:30:00,ACC-00341,ACC-00200,489.13,NET_BANKING,device-0106,103.36.108.52,0
TXN-0002121,2026-03-02T11:30:45,ACC-00558,ACC-00045,6106.42,CARD,device-0015,103.17.51.119,0
TXN-0002122,2026-03-02T11:31:30,ACC-00054,ACC-00184,7326.18,CRYPTO,device-0110,103.133.199.131,0
TXN-0002123,2026-03-02T11:32:15,ACC-00022,ACC-00082,601.97,CRYPTO,device-0050,103.138.14.166,0
TXN-0002124,2026-03-02T11:33:00,ACC-00081,ACC-00593,3708.42,NET_BANKING,device-0009,103.30.90.10,0
TXN-0002125,2026-03-02T11:33:45,ACC-00224,ACC-00578,215.73,CRYPTO,device-0067,103.128.184.96,0
TXN-0002126,2026-03-02T11:34:30,ACC-00446,ACC-00011,316.27,CRYPTO,device-0045,103.20.60.140,0
TXN-0002127,2026-03-02T11:35:15,ACC-00161,ACC-00356,5848.14,UPI,device-0112,103.112.136.184,0
TXN-0002128,2026-03-02T11:36:00,ACC-00602,ACC-00235,1322.72,UPI,device-0018,103.85.55.195,0
TXN-0002129,2026-03-02T11:36:45,ACC-00623,ACC-00201,7121.77,CARD,device-0004,103.52.156.164,0
TXN-0002130,2026-03-02T11:37:30,ACC-00576,ACC-00513,1757.99,UPI,device-0101,103.31.93.17,0
TXN-0002131,2026-03-02T11:38:15,ACC-00385,ACC-00415,2953.66,CARD,device-0065,103.99.97.93,0
TXN-0002132,2026-03-02T11:39:00,ACC-00251,ACC-00374,1777.43,UPI,device-0124,103.14.42.98,0
TXN-0002133,2026-03-02T11:39:45,ACC-00615,ACC-00260,2245.77,NET_BANKING,device-0054,103.127.181.89,0
TXN-0002134,2026-03-02T11:40:30,ACC-00430,ACC-00486,3782.84,UPI,device-0008,103.56.168.192,0
TXN-0002135,2026-03-02T11:41:15,ACC-00201,ACC-00267,810.81,CRYPTO,device-0007,103.105.115.135,0
TXN-0002136,2026-03-02T11:42:00,ACC-00238,ACC-00259,3293.21,CARD,device-0050,103.124.172.68,0
TXN-0002137,2026-03-02T11:42:45,ACC-00505,ACC-00318,834.64,NET_BANKING,device-0022,103.103.109.121,0
TXN-0002138,2026-03-02T11:43:30,ACC-00342,ACC-00199,649.03,CARD,device-0092,103.64.192.48,0
TXN-0002139,2026-03-02T11:44:15,ACC-00066,ACC-00616,1182.78,CARD,device-0042,103.7.21.49,0
TXN-0002140,2026-03-02T11:45:00,ACC-00335,ACC-00563,2015.25,CRYPTO,device-0006,103.54.162.178,0
TXN-0002141,2026-03-02T11:45:45,ACC-00523,ACC-00356,1188.7,NET_BANKING,device-0117,103.125.175.75,0
TXN-0002142,2026-03-02T11:46:30,ACC-00225,ACC-00072,916.01,NET_BANKING,device-0000,103.99.97.93,0
TXN-0002143,2026-03-02T11:47:15,ACC-00310,ACC-00345,6056.53,NET_BANKING,device-0060,103.52.156.164,0
TXN-0002144,2026-03-02T11:48:00,ACC-00451,ACC-00571,256.66,UPI,device-0040,103.86.58.2,0
TXN-0002145,2026-03-02T11:48:45,ACC-00440,ACC-00052,2623.97,CARD,device-0058,103.9.27.63,0
TXN-0002146,2026-03-02T11:49:30,ACC-00611,ACC-00198,5064.76,CRYPTO,device-0087,103.98.94.86,0
TXN-0002147,2026-03-02T11:50:15,ACC-00512,ACC-00263,680.54,NET_BANKING,device-0122,103.5.15.35,0
TXN-0002148,2026-03-02T11:51:00,ACC-00129,ACC-00476,345.97,UPI,device-0099,103.141.23.187,0
TXN-0002149,2026-03-02T11:51:45,ACC-00485,ACC-00273,940.87,NET_BANKING,device-0097,103.60.180.20,0
TXN-0002150,2026-03-02T11:52:30,ACC-00565,ACC-00408,4691.87,NET_BANKING,device-0116,103.67.1.69,0
TXN-0002151,2026-03-02T11:53:15,ACC-00090,ACC-00499,871.0,CRYPTO,device-0058,103.52.156.164,0
TXN-0002152,2026-03-02T11:54:00,ACC-00398,ACC-00319,1566.38,NET_BANKING,device-0123,103.36.108.52,0
TXN-0002153,2026-03-02T11:54:45,ACC-00108,ACC-00380,4164.74,CARD,device-0043,103.66.198.62,0
TXN-0002154,2026-03-02T11:55:30,ACC-00168,ACC-00165,1985.85,NET_BANKING,device-0120,103.29.87.3,0
TXN-0002155,2026-03-02T11:56:15,ACC-00569,ACC-00238,6023.54,CRYPTO,device-0082,103.95.85.65,0
TXN-0002156,2026-03-02T11:57:00,ACC-00328,ACC-00531,4102.94,CRYPTO,device-0002,103.98.94.86,0
TXN-0002157,2026-03-02T11:57:45,ACC-00521,ACC-00209,6339.96,NET_BANKING,device-0082,103.53.159.171,0
TXN-0002158,2026-03-02T11:58:30,ACC-00028,ACC-00019,1404.16,UPI,device-0052,103.72.16.104,0
TXN-0002159,2026-03-02T11:59:15,ACC-00255,ACC-00245,959.44,UPI,device-0037,103.82.46.174,0
TXN-0002160,2026-03-02T12:00:00,ACC-00419,ACC-00518,791.11,UPI,device-0013,103.34.102.38,0
TXN-0002161,2026-03-02T12:00:45,ACC-00361,ACC-00026,609.99,NET_BANKING,device-0123,103.78.34.146,0
TXN-0002162,2026-03-02T12:01:30,ACC-00019,ACC-00267,3717.28,CRYPTO,device-0063,103.27.81.189,0
TXN-0002163,2026-03-02T12:02:15,ACC-00113,ACC-00358,1212.7,CARD,device-0042,103.94.82.58,0
TXN-0002164,2026-03-02T12:03:00,ACC-00231,ACC-00487,2084.69,NET_BANKING,device-0053,103.37.111.59,0
TXN-0002165,2026-03-02T12:03:45,ACC-00147,ACC-00475,820.66,UPI,device-0003,103.76.28.132,0
TXN-0002166,2026-03-02T12:04:30,ACC-00470,ACC-00480,7455.33,CARD,device-0054,103.60.180.20,0
TXN-0002167,2026-03-02T12:05:15,ACC-00122,ACC-00160,2689.96,UPI,device-0070,103.56.168.192,0
TXN-0002168,2026-03-02T12:06:00,ACC-00594,ACC-00245,7842.77,CRYPTO,device-0014,103.52.156.164,0
TXN-0002169,2026-03-02T12:06:45,ACC-00166,ACC-00228,3609.01,UPI,device-0097,103.93.79.51,0
TXN-0002170,2026-03-02T12:07:30,ACC-00093,ACC-00208,4612.52,NET_BANKING,device-0030,103.10.30.70,0
TXN-0002171,2026-03-02T12:08:15,ACC-00514,ACC-00345,2470.4,NET_BANKING,device-0000,103.62.186.34,0
TXN-0002172,2026-03-02T12:09:00,ACC-00022,ACC-00275,817.57,NET_BANKING,device-0063,103.111.133.177,0
TXN-0002173,2026-03-02T12:09:45,ACC-00286,ACC-00410,895.23,CRYPTO,device-0027,103.111.133.177,0
TXN-0002174,2026-03-02T12:10:30,ACC-00002,ACC-00338,2007.27,CRYPTO,device-0080,103.0.0.0,0
TXN-0002175,2026-03-02T12:11:15,ACC-00179,ACC-00278,8489.06,CRYPTO,device-0099,103.37.111.59,0
TXN-0002176,2026-03-02T12:12:00,ACC-00368,ACC-00530,3802.98,CRYPTO,device-0053,103.6.18.42,0
TXN-0002177,2026-03-02T12:12:45,ACC-00568,ACC-00331,745.64,UPI,device-0036,103.49.147.143,0
TXN-0002178,2026-03-02T12:13:30,ACC-00524,ACC-00219,610.69,NET_BANKING,device-0117,103.106.118.142,0
TXN-0002179,2026-03-02T12:14:15,ACC-00159,ACC-00298,643.36,NET_BANKING,device-0036,103.0.0.0,0
TXN-0002180,2026-03-02T12:15:00,ACC-00076,ACC-00235,929.77,CARD,device-0122,103.133.199.131,0
TXN-0002181,2026-03-02T12:15:45,ACC-00432,ACC-00154,252.37,UPI,device-0098,103.12.36.84,0
TXN-0002182,2026-03-02T12:16:30,ACC-00192,ACC-00427,3364.98,CRYPTO,device-0053,103.63.189.41,0
TXN-0002183,2026-03-02T12:17:15,ACC-00125,ACC-00414,2813.9,UPI,device-0065,103.100.100.100,0
TXN-0002184,2026-03-02T12:18:00,ACC-00125,ACC-00184,2175.81,CARD,device-0063,103.130.190.110,0
TXN-0002185,2026-03-02T12:18:45,ACC-00139,ACC-00535,3618.35,CRYPTO,device-0056,103.98.94.86,0
TXN-0002186,2026-03-02T12:19:30,ACC-00425,ACC-00337,2414.03,CRYPTO,device-0029,103.51.153.157,0
TXN-0002187,2026-03-02T12:20:15,ACC-00445,ACC-00534,1172.56,UPI,device-0100,103.58.174.6,0
TXN-0002188,2026-03-02T12:21:00,ACC-00098,ACC-00459,2714.27,UPI,device-0030,103.126.178.82,0
TXN-0002189,2026-03-02T12:21:45,ACC-00547,ACC-00058,5576.73,CARD,device-0120,103.27.81.189,0
TXN-0002190,2026-03-02T12:22:30,ACC-00550,ACC-00221,4768.82,NET_BANKING,device-0060,103.15.45.105,0
TXN-0002191,2026-03-02T12:23:15,ACC-00139,ACC-00325,5627.07,CRYPTO,device-0086,103.48.144.136,0
TXN-0002192,2026-03-02T12:24:00,ACC-00607,ACC-00019,4513.14,CRYPTO,device-0016,103.122.166.54,0
TXN-0002193,2026-03-02T12:24:45,ACC-00367,ACC-00378,2709.18,CARD,device-0100,103.78.34.146,0
TXN-0002194,2026-03-02T12:25:30,ACC-00006,ACC-00346,2323.3,CARD,device-0082,103.51.153.157,0
TXN-0002195,2026-03-02T12:26:15,ACC-00608,ACC-00442,3214.97,NET_BANKING,device-0077,103.82.46.174,0
TXN-0002196,2026-03-02T12:27:00,ACC-00270,ACC-00158,1736.39,NET_BANKING,device-0123,103.86.58.2,0
TXN-0002197,2026-03-02T12:27:45,ACC-00129,ACC-00275,3004.42,UPI,device-0050,103.114.142.198,0
TXN-0002198,2026-03-02T12:28:30,ACC-00099,ACC-00604,405.85,CARD,device-0085,103.51.153.157,0
TXN-0002199,2026-03-02T12:29:15,ACC-00056,ACC-00208,2330.65,NET_BANKING,device-0054,103.47.141.129,0
TXN-0002200,2026-03-02T12:30:00,ACC-00159,ACC-00449,3172.22,CARD,device-0092,103.44.132.108,0
TXN-0002201,2026-03-02T12:30:45,ACC-00204,ACC-00250,3617.46,CARD,device-0089,103.9.27.63,0
TXN-0002202,2026-03-02T12:31:30,ACC-00422,ACC-00066,1128.2,UPI,device-0034,103.16.48.112,0
TXN-0002203,2026-03-02T12:32:15,ACC-00316,ACC-00283,298.3,UPI,device-0005,103.99.97.93,0
TXN-0002204,2026-03-02T12:33:00,ACC-00426,ACC-00524,2252.19,UPI,device-0072,103.129.187.103,0
TXN-0002205,2026-03-02T12:33:45,ACC-00302,ACC-00496,693.21,CRYPTO,device-0039,103.27.81.189,0
TXN-0002206,2026-03-02T12:34:30,ACC-00463,ACC-00525,951.18,UPI,device-0092,103.106.118.142,0
TXN-0002207,2026-03-02T12:35:15,ACC-00383,ACC-00437,350.63,UPI,device-0112,103.70.10.90,0
TXN-0002208,2026-03-02T12:36:00,ACC-00468,ACC-00290,4111.73,CARD,device-0002,103.128.184.96,0
TXN-0002209,2026-03-02T12:36:45,ACC-00115,ACC-00428,1093.68,NET_BANKING,device-0107,103.4.12.28,0
TXN-0002210,2026-03-02T12:37:30,ACC-00624,ACC-00163,241.88,CRYPTO,device-0010,103.65.195.55,0
TXN-0002211,2026-03-02T12:38:15,ACC-00338,ACC-00022,440.34,NET_BANKING,device-0006,103.110.130.170,0
TXN-0002212,2026-03-02T12:39:00,ACC-00332,ACC-00592,2504.77,UPI,device-0034,103.64.192.48,0
TXN-0002213,2026-03-02T12:39:45,ACC-00018,ACC-00460,1455.31,NET_BANKING,device-0010,103.8.24.56,0
TXN-0002214,2026-03-02T12:40:30,ACC-00495,ACC-00186,1782.38,CARD,device-0027,103.37.111.59,0
TXN-0002215,2026-03-02T12:41:15,ACC-00441,ACC-00049,3579.85,NET_BANKING,device-0057,103.129.187.103,0
TXN-0002216,2026-03-02T12:42:00,ACC-00435,ACC-00093,1989.73,CRYPTO,device-0047,103.111.133.177,0
TXN-0002217,2026-03-02T12:42:45,ACC-00409,ACC-00114,5300.24,UPI,device-0095,103.136.8.152,0
TXN-0002218,2026-03-02T12:43:30,ACC-00223,ACC-00224,859.02,NET_BANKING,device-0077,103.113.139.191,0
TXN-0002219,2026-03-02T12:44:15,ACC-00590,ACC-00312,1685.03,CRYPTO,device-0044,103.26.78.182,0
TXN-0002220,2026-03-02T12:45:00,ACC-00595,ACC-00518,727.07,UPI,device-0063,103.22.66.154,0
TXN-0002221,2026-03-02T12:45:45,ACC-00226,ACC-00096,2086.23,UPI,device-0087,103.58.174.6,0
TXN-0002222,2026-03-02T12:46:30,ACC-00575,ACC-00562,11822.62,CRYPTO,device-0122,103.102.106.114,0
TXN-0002223,2026-03-02T12:47:15,ACC-00553,ACC-00195,2780.93,CARD,device-0071,103.92.76.44,0
TXN-0002224,2026-03-02T12:48:00,ACC-00534,ACC-00508,1520.97,CRYPTO,device-0071,103.10.30.70,0
TXN-0002225,2026-03-02T12:48:45,ACC-00528,ACC-00178,1386.46,UPI,device-0090,103.62.186.34,0
TXN-0002226,2026-03-02T12:49:30,ACC-00135,ACC-00433,207.35,CRYPTO,device-0037,103.10.30.70,0
TXN-0002227,2026-03-02T12:50:15,ACC-00348,ACC-00497,1547.06,UPI,device-0032,103.88.64.16,0
TXN-0002228,2026-03-02T12:51:00,ACC-00086,ACC-00134,663.96,CRYPTO,device-0028,103.6.18.42,0
TXN-0002229,2026-03-02T12:51:45,ACC-00134,ACC-00608,2374.72,UPI,device-0091,103.51.153.157,0
TXN-0002230,2026-03-02T12:52:30,ACC-00131,ACC-00321,3753.25,NET_BANKING,device-0074,103.19.57.133,0
TXN-0002231,2026-03-02T12:53:15,ACC-00156,ACC-00007,2464.83,CARD,device-0110,103.40.120.80,0
TXN-0002232,2026-03-02T12:54:00,ACC-00605,ACC-00409,2468.33,NET_BANKING,device-0076,103.40.120.80,0
TXN-0002233,2026-03-02T12:54:45,ACC-00554,ACC-00376,326.46,CRYPTO,device-0101,103.96.88.72,0
TXN-0002234,2026-03-02T12:55:30,ACC-00266,ACC-00160,561.09,CARD,device-0013,103.45.135.115,0
TXN-0002235,2026-03-02T12:56:15,ACC-00588,ACC-00178,613.05,CARD,device-0035,103.98.94.86,0
TXN-0002236,2026-03-02T12:57:00,ACC-00305,ACC-00100,6830.21,UPI,device-0101,103.96.88.72,0
TXN-0002237,2026-03-02T12:57:45,ACC-00318,ACC-00508,1778.28,UPI,device-0049,103.6.18.42,0
TXN-0002238,2026-03-02T12:58:30,ACC-00130,ACC-00093,2298.55,CARD,device-0065,103.101.103.107,0
TXN-0002239,2026-03-02T12:59:15,ACC-00008,ACC-00426,1429.63,CRYPTO,device-0101,103.119.157.33,0
TXN-0002240,2026-03-02T13:00:00,ACC-00259,ACC-00564,8750.48,CARD,device-0055,103.97.91.79,0
TXN-0002241,2026-03-02T13:00:45,ACC-00248,ACC-00283,3722.25,CRYPTO,device-0049,103.138.14.166,0
TXN-0002242,2026-03-02T13:01:30,ACC-00472,ACC-00126,7834.4,CRYPTO,device-0118,103.93.79.51,0
TXN-0002243,2026-03-02T13:02:15,ACC-00591,ACC-00298,2718.76,CRYPTO,device-0023,103.79.37.153,0
TXN-0002244,2026-03-02T13:03:00,ACC-00166,ACC-00058,2060.23,CARD,device-0107,103.74.22.118,0
TXN-0002245,2026-03-02T13:03:45,ACC-00034,ACC-00214,1747.61,UPI,device-0061,103.68.4.76,0
TXN-0002246,2026-03-02T13:04:30,ACC-00415,ACC-00595,2847.45,CRYPTO,device-0069,103.5.15.35,0
TXN-0002247,2026-03-02T13:05:15,ACC-00561,ACC-00500,244.39,CRYPTO,device-0002,103.99.97.93,0
TXN-0002248,2026-03-02T13:06:00,ACC-00136,ACC-00509,2427.07,CARD,device-0105,103.21.63.147,0
TXN-0002249,2026-03-02T13:06:45,ACC-00367,ACC-00348,2597.06,NET_BANKING,device-0010,103.96.88.72,0
TXN-0002250,2026-03-02T13:07:30,ACC-00139,ACC-00001,549.33,NET_BANKING,device-0030,103.72.16.104,0
TXN-0002251,2026-03-02T13:08:15,ACC-00477,ACC-00185,1148.42,CARD,device-0072,103.88.64.16,0
TXN-0002252,2026-03-02T13:09:00,ACC-00362,ACC-00164,1613.76,CARD,device-0118,103.14.42.98,0
TXN-0002253,2026-03-02T13:09:45,ACC-00258,ACC-00490,1429.19,CARD,device-0089,103.54.162.178,0
TXN-0002254,2026-03-02T13:10:30,ACC-00208,ACC-00601,5183.8,CRYPTO,device-0073,103.2.6.14,0
TXN-0002255,2026-03-02T13:11:15,ACC-00369,ACC-00089,1865.02,NET_BANKING,device-0100,103.45.135.115,0
TXN-0002256,2026-03-02T13:12:00,ACC-00439,ACC-00541,204.95,CRYPTO,device-0053,103.6.18.42,0
TXN-0002257,2026-03-02T13:12:45,ACC-00307,ACC-00133,427.31,CRYPTO,device-0071,103.24.72.168,0
TXN-0002258,2026-03-02T13:13:30,ACC-00371,ACC-00525,3276.97,CRYPTO,device-0057,103.59.177.13,0
TXN-0002259,2026-03-02T13:14:15,ACC-00581,ACC-00425,439.08,NET_BANKING,device-0029,103.138.14.166,0
TXN-0002260,2026-03-02T13:15:00,ACC-00308,ACC-00432,1114.13,CRYPTO,device-0049,103.54.162.178,0
TXN-0002261,2026-03-02T13:15:45,ACC-00469,ACC-00470,3245.07,NET_BANKING,device-0096,103.132.196.124,0
TXN-0002262,2026-03-02T13:16:30,ACC-00021,ACC-00360,2339.78,CARD,device-0038,103.126.178.82,0
TXN-0002263,2026-03-02T13:17:15,ACC-00443,ACC-00061,1616.1,NET_BANKING,device-0019,103.33.99.31,0
TXN-0002264,2026-03-02T13:18:00,ACC-00393,ACC-00472,2990.19,CARD,device-0117,103.53.159.171,0
TXN-0002265,2026-03-02T13:18:45,ACC-00097,ACC-00278,426.5,CARD,device-0106,103.17.51.119,0
TXN-0002266,2026-03-02T13:19:30,ACC-00608,ACC-00141,1782.05,CARD,device-0056,103.113.139.191,0
TXN-0002267,2026-03-02T13:20:15,ACC-00615,ACC-00470,3621.35,UPI,device-0100,103.34.102.38,0
TXN-0002268,2026-03-02T13:21:00,ACC-00396,ACC-00618,2020.1,NET_BANKING,device-0026,103.98.94.86,0
TXN-0002269,2026-03-02T13:21:45,ACC-00384,ACC-00405,1289.49,NET_BANKING,device-0096,103.17.51.119,0
TXN-0002270,2026-03-02T13:22:30,ACC-00557,ACC-00587,1514.48,UPI,device-0021,103.81.43.167,0
TXN-0002271,2026-03-02T13:23:15,ACC-00289,ACC-00089,366.79,CARD,device-0092,103.9.27.63,0
TXN-0002272,2026-03-02T13:24:00,ACC-00546,ACC-00618,3466.34,CARD,device-0005,103.1.3.7,0
TXN-0002273,2026-03-02T13:24:45,ACC-00536,ACC-00520,423.34,NET_BANKING,device-0043,103.64.192.48,0
TXN-0002274,2026-03-02T13:25:30,ACC-00492,ACC-00124,2836.01,NET_BANKING,device-0022,103.64.192.48,0
TXN-0002275,2026-03-02T13:26:15,ACC-00467,ACC-00141,14164.87,NET_BANKING,device-0062,103.3.9.21,0
TXN-0002276,2026-03-02T13:27:00,ACC-00120,ACC-00375,5627.33,CARD,device-0075,103.79.37.153,0
TXN-0002277,2026-03-02T13:27:45,ACC-00184,ACC-00567,431.81,CRYPTO,device-0020,103.103.109.121,0
TXN-0002278,2026-03-02T13:28:30,ACC-00462,ACC-00586,931.54,UPI,device-0072,103.113.139.191,0
TXN-0002279,2026-03-02T13:29:15,ACC-00208,ACC-00209,2688.03,NET_BANKING,device-0046,103.53.159.171,0
TXN-0002280,2026-03-02T13:30:00,ACC-00580,ACC-00444,1228.16,CRYPTO,device-0024,103.133.199.131,0
TXN-0002281,2026-03-02T13:30:45,ACC-00590,ACC-00258,1578.48,CARD,device-0097,103.99.97.93,0
TXN-0002282,2026-03-02T13:31:30,ACC-00609,ACC-00275,642.17,CRYPTO,device-0081,103.131.193.117,0
TXN-0002283,2026-03-02T13:32:15,ACC-00564,ACC-00118,2400.02,CRYPTO,device-0101,103.36.108.52,0
TXN-0002284,2026-03-02T13:33:00,ACC-00189,ACC-00346,1364.22,UPI,device-0005,103.62.186.34,0
TXN-0002285,2026-03-02T13:33:45,ACC-00481,ACC-00102,933.53,CARD,device-0037,103.36.108.52,0
TXN-0002286,2026-03-02T13:34:30,ACC-00425,ACC-00211,1246.57,CRYPTO,device-0075,103.90.70.30,0
TXN-0002287,2026-03-02T13:35:15,ACC-00364,ACC-00613,1035.32,UPI,device-0017,103.117.151.19,0
TXN-0002288,2026-03-02T13:36:00,ACC-00374,ACC-00320,794.52,UPI,device-0065,103.97.91.79,0
TXN-0002289,2026-03-02T13:36:45,ACC-00358,ACC-00140,5922.99,NET_BANKING,device-0039,103.138.14.166,0
TXN-0002290,2026-03-02T13:37:30,ACC-00395,ACC-00134,1309.26,CRYPTO,device-0030,103.37.111.59,0
TXN-0002291,2026-03-02T13:38:15,ACC-00215,ACC-00355,1611.86,NET_BANKING,device-0024,103.33.99.31,0
TXN-0002292,2026-03-02T13:39:00,ACC-00574,ACC-00238,1307.5,CARD,device-0084,103.111.133.177,0
TXN-0002293,2026-03-02T13:39:45,ACC-00430,ACC-00522,842.13,CRYPTO,device-0087,103.97.91.79,0
TXN-0002294,2026-03-02T13:40:30,ACC-00115,ACC-00337,1717.25,UPI,device-0009,103.137.11.159,0
TXN-0002295,2026-03-02T13:41:15,ACC-00558,ACC-00149,914.46,NET_BANKING,device-0093,103.76.28.132,0
TXN-0002296,2026-03-02T13:42:00,ACC-00525,ACC-00159,1203.97,CRYPTO,device-0094,103.126.178.82,0
TXN-0002297,2026-03-02T13:42:45,ACC-00318,ACC-00334,556.65,CARD,device-0014,103.131.193.117,0
TXN-0002298,2026-03-02T13:43:30,ACC-00417,ACC-00258,2131.33,CARD,device-0077,103.59.177.13,0
TXN-0002299,2026-03-02T13:44:15,ACC-00501,ACC-00614,7443.52,CRYPTO,device-0005,103.16.48.112,0
TXN-0002300,2026-03-02T13:45:00,ACC-00527,ACC-00564,6781.62,UPI,device-0064,103.103.109.121,0
TXN-0002301,2026-03-02T13:45:45,ACC-00390,ACC-00285,889.28,CARD,device-0117,103.28.84.196,0
TXN-0002302,2026-03-02T13:46:30,ACC-00094,ACC-00613,357.76,CRYPTO,device-0032,103.99.97.93,0
TXN-0002303,2026-03-02T13:47:15,ACC-00370,ACC-00621,646.84,CARD,device-0089,103.56.168.192,0
TXN-0002304,2026-03-02T13:48:00,ACC-00527,ACC-00398,1557.58,CARD,device-0120,103.100.100.100,0
TXN-0002305,2026-03-02T13:48:45,ACC-00267,ACC-00145,2970.84,UPI,device-0009,103.8.24.56,0
TXN-0002306,2026-03-02T13:49:30,ACC-00102,ACC-00358,4351.93,UPI,device-0051,103.112.136.184,0
TXN-0002307,2026-03-02T13:50:15,ACC-00507,ACC-00592,2130.89,CRYPTO,device-0042,103.46.138.122,0
TXN-0002308,2026-03-02T13:51:00,ACC-00127,ACC-00167,1458.89,CARD,device-0017,103.114.142.198,0
TXN-0002309,2026-03-02T13:51:45,ACC-00436,ACC-00013,612.82,CRYPTO,device-0054,103.93.79.51,0
TXN-0002310,2026-03-02T13:52:30,ACC-00338,ACC-00130,785.24,NET_BANKING,device-0115,103.43.129.101,0
TXN-0002311,2026-03-02T13:53:15,ACC-00379,ACC-00004,4555.65,UPI,device-0123,103.131.193.117,0
TXN-0002312,2026-03-02T13:54:00,ACC-00357,ACC-00417,2420.86,CRYPTO,device-0046,103.126.178.82,0
TXN-0002313,2026-03-02T13:54:45,ACC-00036,ACC-00110,2500.58,CRYPTO,device-0035,103.51.153.157,0
TXN-0002314,2026-03-02T13:55:30,ACC-00224,ACC-00104,3024.02,CARD,device-0019,103.112.136.184,0
TXN-0002315,2026-03-02T13:56:15,ACC-00045,ACC-00023,1317.71,UPI,device-0064,103.56.168.192,0
TXN-0002316,2026-03-02T13:57:00,ACC-00503,ACC-00456,280.89,NET_BANKING,device-0104,103.9.27.63,0
TXN-0002317,2026-03-02T13:57:45,ACC-00429,ACC-00335,821.76,CRYPTO,device-0075,103.35.105.45,0
TXN-0002318,2026-03-02T13:58:30,ACC-00006,ACC-00354,2596.97,NET_BANKING,device-0045,103.6.18.42,0
TXN-0002319,2026-03-02T13:59:15,ACC-00052,ACC-00262,5807.69,CRYPTO,device-0115,103.94.82.58,0
TXN-0002320,2026-03-02T14:00:00,ACC-00381,ACC-00583,5887.5,CRYPTO,device-0024,103.93.79.51,0
TXN-0002321,2026-03-02T14:00:45,ACC-00457,ACC-00538,344.2,CARD,device-0048,103.22.66.154,0
TXN-0002322,2026-03-02T14:01:30,ACC-00447,ACC-00453,5235.18,CRYPTO,device-0033,103.93.79.51,0
TXN-0002323,2026-03-02T14:02:15,ACC-00232,ACC-00534,3480.99,NET_BANKING,device-0096,103.131.193.117,0
TXN-0002324,2026-03-02T14:03:00,ACC-00325,ACC-00295,850.88,UPI,device-0074,103.62.186.34,0
TXN-0002325,2026-03-02T14:03:45,ACC-00245,ACC-00361,1275.57,UPI,device-0079,103.23.69.161,0
TXN-0002326,2026-03-02T14:04:30,ACC-00243,ACC-00571,2227.15,UPI,device-0043,103.104.112.128,0
TXN-0002327,2026-03-02T14:05:15,ACC-00156,ACC-00591,5532.57,CRYPTO,device-0013,103.65.195.55,0
TXN-0002328,2026-03-02T14:06:00,ACC-00282,ACC-00430,239.85,CRYPTO,device-0051,103.122.166.54,0
TXN-0002329,2026-03-02T14:06:45,ACC-00421,ACC-00586,829.79,UPI,device-0013,103.48.144.136,0
TXN-0002330,2026-03-02T14:07:30,ACC-00092,ACC-00245,1051.74,CRYPTO,device-0027,103.81.43.167,0
TXN-0002331,2026-03-02T14:08:15,ACC-00290,ACC-00520,1926.29,UPI,device-0056,103.98.94.86,0
TXN-0002332,2026-03-02T14:09:00,ACC-00397,ACC-00231,6154.09,UPI,device-0121,103.117.151.19,0
TXN-0002333,2026-03-02T14:09:45,ACC-00559,ACC-00202,2569.14,UPI,device-0021,103.43.129.101,0
TXN-0002334,2026-03-02T14:10:30,ACC-00317,ACC-00342,1107.24,CARD,device-0114,103.13.39.91,0
TXN-0002335,2026-03-02T14:11:15,ACC-00543,ACC-00479,918.1,CARD,device-0121,103.5.15.35,0
TXN-0002336,2026-03-02T14:12:00,ACC-00582,ACC-00039,960.61,CRYPTO,device-0117,103.69.7.83,0
